Date,CREDIT SCORE RANGE NUM,FL_mnth_escrow_pmt_amt_avg,FL_orig_dti,FL_Bal,FL_cur_ltv,FL_curr2orgltv_diff,FL_60
2021-05-01,3.5,0.0783922724380209,34.61659405,0.928386627634558,-1.2492000974220805,2.693296929756742,4.9129501
2021-06-01,3.5,0.2909663385535934,34.57735223,0.8058725933112805,-1.667002421770427,3.5256885897101284,4.5172266
2021-07-01,3.5,-0.0426554718389248,34.55570803,0.8142249045480924,-1.4773751797658097,2.8169672561742787,4.2020283
2021-08-01,3.5,-0.2433496067378307,34.53908391,0.7412522248354645,-1.2024460795090504,1.7184585599131434,3.8892167
2021-09-01,3.5,0.4672196172665856,34.52136443,0.2064976377219504,-0.9669725276522224,1.1962444484498602,3.5286393
2021-10-01,3.5,0.3764123570417594,34.44480691,3.191805150274888,-0.5260341154687941,0.0386324286077708,3.187359
2021-11-01,3.0,0.814237164433527,34.41051674,0.5644073479018653,-0.6507786592185425,0.7212669970864329,2.9424168
2021-12-01,3.0,1.4251287672382251,34.42028565,0.6887677173003329,-0.747091436977667,0.7285752000579544,2.6842312
2022-01-01,3.5,4.182356587681473,34.44669506,1.7814468189715733,-0.4744092680046285,0.5176252627821523,2.4329883
2022-02-01,3.0,2.6517744350011125,34.46177988,0.7849499492569412,-1.255674288467474,1.9472086839252432,2.2230725
2022-03-01,3.0,-1.280623393679469,34.48693609,3.1586450875845404,-2.0130469770391355,3.202353068508069,1.9350776
2022-04-01,3.0,0.1162316749765011,34.51771706,0.392268155551627,-1.5677846035120913,2.477731772590445,1.7006799
2022-05-01,3.0,0.0465464655560085,34.5537242,3.180872732566216,-1.315591289827365,1.9365005364591827,1.5494356
2022-06-01,3.0,5.441880361191092,34.5832858,0.7246103486506277,-0.6671595348334886,1.0515422677881638,1.4867653
2022-07-01,3.0,0.2814524348024558,34.68370064,0.5092258120960137,0.2769029697735169,-0.3379550449891539,1.4672746
2022-08-01,3.0,0.4970193368310565,34.72838227,0.6999534415085995,1.0365744077669996,-1.848743532580195,1.4149283
2022-09-01,3.0,0.5903366976131972,34.77625612,0.94760892933943,0.942340783311681,-1.7395150271335122,1.4356738
2022-10-01,3.5,0.7293182054400364,34.81481468,1.1640960720032894,0.5940610333793666,-1.08702560125672,1.5172341
